Time (h),OD 600,Product (kg),Time (h).1,DO (%),Glucose Delivered (kg),Feed Delivered (kg),CER (mmol/L*hr),Vessel Weight (kg),pH,Temperature (C),Agitation (RPM),Base Weight (kg),Vessel Volume (L),Time (h).2,Glucose (g/L),Dry Cell Weight (g/L),Product Concentration (g/L),Productivity (g/L/h),Yield (%)
,,,33.93,19.99,7.2,11.97,153.93,91.25,8.38,39.6,586.31,0.88,89.41,,,,,,
,,,33.95,20.71,7.46,10.86,132.01,65.04,5.97,35.05,558.44,0.92,81.51,,,,,,
,,,33.97,16.59,6.25,11.84,193.28,79.22,5.32,42.04,497.26,0.88,85.21,,,,,,
,,,33.98,20.51,6.66,11.98,160.29,79.77,6.27,38.82,586.65,0.92,77.17,,,,,,
,,,34.0,20.54,5.99,11.2,152.34,75.71,7.63,37.06,529.03,0.97,72.38,,,,,,
,,,34.02,17.72,6.81,11.11,165.84,84.18,7.29,38.22,546.82,1.05,63.67,,,,,,
,,,34.03,15.1,5.93,11.72,172.45,72.19,7.78,41.71,521.05,0.91,68.67,,,,,,
,,,34.05,15.51,6.69,10.55,132.46,75.51,7.31,36.71,479.62,1.06,89.82,,,,,,
,,,34.07,20.93,6.72,12.5,144.82,73.42,7.54,41.59,473.39,1.04,76.58,,,,,,
,,,34.08,20.28,4.62,9.5,183.22,75.42,7.46,30.26,509.29,0.88,66.03,,,,,,
,,,34.1,16.83,6.05,10.32,156.47,84.83,6.26,39.42,586.14,0.8,81.89,,,,,,
,,,34.12,18.91,6.27,10.51,169.03,75.92,7.6,31.27,538.69,0.9,98.39,,,,,,
,,,34.13,16.01,6.2,11.48,189.13,83.79,6.62,35.84,530.25,0.98,74.76,,,,,,
,,,34.15,21.24,6.53,11.06,148.78,78.88,5.88,36.23,525.11,0.93,72.03,,,,,,
,,,34.17,18.7,7.4,13.96,171.81,86.73,6.35,32.61,548.1,0.81,74.79,,,,,,
,,,34.18,19.29,8.01,10.55,177.71,81.03,7.38,44.14,579.65,0.94,88.68,,,,,,
,,,34.2,18.22,7.61,10.53,178.02,80.97,6.5,39.66,530.61,0.82,85.38,,,,,,
,,,34.22,16.73,5.91,11.08,171.49,70.23,7.25,32.82,563.49,0.87,73.99,,,,,,
,,,34.23,20.99,7.46,12.39,170.66,79.77,7.44,42.75,485.27,0.94,75.29,,,,,,
,,,34.25,23.65,5.49,12.97,149.88,79.65,6.64,37.71,515.88,1.02,75.1,,,,,,
,,,34.27,20.12,6.98,11.97,141.06,70.89,7.2,37.61,547.47,0.89,88.11,,,,,,
,,,34.28,19.45,6.38,13.59,159.28,84.48,8.15,39.92,557.09,0.94,76.97,,,,,,
,,,34.3,18.82,8.2,11.69,138.91,68.64,6.97,35.64,545.95,0.92,75.97,,,,,,
,,,34.32,20.27,7.24,13.26,153.58,78.2,7.79,36.66,496.59,0.95,73.09,,,,,,
,,,34.33,16.92,6.77,13.23,146.19,71.5,6.42,34.06,500.36,0.94,70.72,,,,,,
,,,34.35,20.17,6.75,14.12,169.66,75.39,7.39,36.26,457.75,0.95,80.12,,,,,,
,,,34.37,16.06,6.61,12.66,128.25,76.47,6.84,29.61,532.06,1.08,81.56,,,,,,
,,,34.38,20.26,5.86,12.73,154.86,73.53,7.1,36.95,422.85,0.84,70.85,,,,,,
,,,34.4,21.61,6.07,13.12,146.98,84.17,7.43,29.64,491.41,1.0,75.48,,,,,,
,,,34.42,19.8,6.75,13.24,149.0,74.39,5.8,41.66,502.15,0.93,85.89,,,,,,
,,,34.43,18.8,6.39,12.63,148.06,79.15,6.72,37.21,642.13,0.96,68.98,,,,,,
,,,34.45,19.21,8.15,11.53,143.54,68.0,7.21,37.68,512.63,1.03,75.32,,,,,,
,,,34.47,21.1,5.2,12.17,165.33,80.59,7.32,35.94,638.82,0.92,81.02,,,,,,
,,,34.48,18.39,6.79,11.82,141.16,86.44,6.9,45.52,450.55,0.94,74.82,,,,,,
,,,34.5,16.74,7.23,10.58,149.51,71.78,7.69,36.95,505.92,0.94,72.65,,,,,,
,,,34.52,17.25,7.06,12.46,181.75,79.02,7.59,38.51,490.22,0.88,81.75,,,,,,
,,,34.53,20.96,6.54,11.6,165.32,85.69,9.15,33.98,478.15,0.87,77.41,,,,,,
,,,34.55,20.02,6.09,14.12,135.11,79.74,5.35,37.1,500.65,0.76,98.66,,,,,,
,,,34.57,17.8,7.26,9.81,150.11,69.6,6.88,36.02,476.62,0.89,82.28,,,,,,
,,,34.58,14.95,6.97,10.57,161.02,72.27,7.56,33.74,484.98,0.92,90.32,,,,,,
,,,34.6,17.49,7.2,11.83,168.47,83.74,6.11,33.48,591.47,1.08,71.5,,,,,,
,,,34.62,17.94,6.23,10.27,145.5,88.74,8.04,35.37,537.76,1.1,81.31,,,,,,
,,,34.63,14.92,7.09,14.69,150.18,83.72,6.23,29.93,437.12,0.98,107.42,,,,,,
,,,34.65,17.34,7.37,11.47,151.86,82.23,7.6,30.23,464.48,1.08,79.09,,,,,,
,,,34.67,18.83,7.48,11.43,159.67,73.51,8.15,42.26,541.59,0.94,78.58,,,,,,
,,,34.68,18.3,7.57,11.06,168.88,77.43,7.59,34.82,493.97,1.1,92.09,,,,,,
,,,34.7,20.04,7.32,11.08,172.66,79.97,6.91,36.67,519.08,1.01,86.58,,,,,,
,,,34.72,18.9,6.74,13.67,134.55,63.61,5.88,36.58,524.08,0.88,95.66,,,,,,
,,,34.73,16.76,6.53,13.56,179.76,66.03,7.51,38.54,614.14,0.92,89.53,,,,,,
,,,34.75,17.24,7.33,10.97,150.43,75.61,8.36,40.52,551.09,0.96,72.25,,,,,,
,,,34.77,18.54,8.33,11.98,153.92,83.61,7.56,36.59,581.61,0.96,88.73,,,,,,
,,,34.78,17.32,7.18,11.82,142.06,74.5,7.4,32.2,541.7,1.03,74.81,,,,,,
,,,34.8,17.68,7.13,10.31,156.86,92.45,7.11,33.92,543.92,1.02,68.52,,,,,,
,,,34.82,17.68,5.9,11.5,138.3,71.6,6.94,38.93,506.26,1.02,70.87,,,,,,
,,,34.83,17.37,7.63,10.97,147.7,82.3,7.34,39.9,566.09,1.05,67.78,,,,,,
,,,34.85,21.85,7.21,11.35,141.31,69.2,6.47,40.23,567.57,0.91,80.11,,,,,,
,,,34.87,17.04,7.5,12.4,172.3,83.4,6.46,43.26,492.05,1.1,89.64,,,,,,
,,,34.88,14.88,6.27,12.28,159.37,79.9,7.03,34.33,482.13,1.02,70.75,,,,,,
,,,34.9,21.47,7.28,12.29,164.87,85.51,5.42,29.91,517.7,0.93,79.14,,,,,,
,,,34.92,19.49,6.28,12.08,160.25,76.1,6.84,34.27,482.76,0.62,87.16,,,,,,
,,,34.93,19.79,7.17,13.45,171.94,70.12,6.86,39.17,593.13,0.92,58.92,,,,,,
,,,34.95,20.52,7.98,9.59,151.73,85.43,7.31,34.61,642.78,0.83,81.78,,,,,,
,,,34.97,21.22,6.56,10.99,142.27,63.34,6.53,36.26,533.53,0.96,86.25,,,,,,
,,,34.98,19.63,6.94,12.18,179.91,74.53,6.25,37.42,445.92,1.04,71.64,,,,,,
,,,35.0,17.99,7.37,13.42,128.58,87.24,7.39,40.91,470.99,1.03,84.35,,,,,,
,,,35.02,19.12,7.49,11.99,153.51,85.33,6.73,39.79,569.92,1.0,77.48,,,,,,
,,,35.03,16.58,6.61,11.58,169.34,73.04,6.87,33.29,575.49,1.05,83.43,,,,,,
,,,35.05,21.15,7.11,13.8,137.73,77.87,6.19,37.74,420.34,1.01,81.21,,,,,,
,,,35.07,19.08,7.27,12.05,167.71,80.16,7.43,34.18,513.92,0.97,95.57,,,,,,
,,,35.08,20.88,6.57,13.29,169.3,80.46,8.31,39.21,516.07,0.96,85.9,,,,,,
,,,35.1,20.01,6.3,12.5,164.86,79.38,7.21,33.2,559.08,0.91,76.6,,,,,,
,,,35.12,18.25,6.72,13.18,152.58,78.84,7.56,34.15,540.27,0.98,85.06,,,,,,
,,,35.13,19.67,8.15,13.07,164.49,76.71,7.23,40.08,567.84,0.97,89.11,,,,,,
,,,35.15,18.11,7.99,13.27,162.63,82.25,7.05,37.96,488.75,0.75,90.66,,,,,,
,,,35.17,15.75,6.47,10.87,167.88,83.16,6.33,35.01,535.82,0.94,85.32,,,,,,
,,,35.18,17.47,6.58,12.16,167.72,79.94,8.19,40.2,567.3,1.12,73.33,,,,,,
,,,35.2,18.12,8.41,14.65,184.27,72.25,6.46,39.28,501.6,1.04,91.41,,,,,,
,,,35.22,19.76,7.01,14.67,174.68,85.73,5.63,39.11,466.25,0.96,80.94,,,,,,
,,,35.23,19.65,7.0,11.24,133.44,67.14,7.47,38.87,558.13,0.8,90.65,,,,,,
,,,35.25,18.99,6.86,11.52,167.75,85.67,7.73,31.97,490.58,1.19,90.1,,,,,,
,,,35.27,16.92,7.77,15.33,174.83,84.86,8.0,40.03,509.64,0.96,85.6,,,,,,
,,,35.28,23.86,6.25,12.97,153.41,85.99,7.2,41.44,486.3,0.95,66.73,,,,,,
,,,35.3,22.74,7.98,12.38,174.6,87.05,6.38,43.1,416.4,1.01,93.61,,,,,,
,,,35.32,18.76,9.03,14.62,172.14,81.59,6.87,40.88,522.91,0.92,78.79,,,,,,
,,,35.33,24.17,6.54,10.05,152.92,83.51,6.4,33.91,516.83,1.04,91.68,,,,,,
,,,35.35,17.54,7.99,13.08,156.29,64.2,6.35,40.97,526.05,0.86,90.95,,,,,,
,,,35.37,18.17,7.82,10.97,174.13,71.0,7.49,39.84,522.44,0.94,92.04,,,,,,
,,,35.38,21.09,8.08,13.62,168.91,88.88,6.48,43.95,543.83,0.98,100.65,,,,,,
,,,35.4,20.42,6.65,14.93,152.06,73.55,7.12,42.98,463.33,0.96,92.44,,,,,,
,,,35.42,15.23,6.54,13.13,143.13,80.0,6.64,39.68,573.53,1.07,74.58,,,,,,
,,,35.43,20.59,7.45,15.84,149.73,92.17,7.1,35.53,473.64,1.08,93.61,,,,,,
,,,35.45,16.57,7.32,12.27,182.88,83.75,7.16,38.33,508.31,1.15,78.1,,,,,,
,,,35.47,18.08,7.41,12.28,166.53,96.3,7.38,36.47,520.77,0.95,70.97,,,,,,
,,,35.48,16.26,6.69,13.34,169.6,79.47,8.2,39.82,424.42,1.14,65.69,,,,,,
,,,35.5,20.9,7.11,10.91,141.82,79.74,6.2,33.23,548.51,1.07,82.01,,,,,,
,,,35.52,19.22,7.82,12.75,153.85,74.05,7.78,39.08,477.88,1.05,74.34,,,,,,
,,,35.53,18.09,7.1,11.65,146.13,79.26,8.73,37.05,469.93,0.86,61.5,,,,,,
,,,35.55,15.36,6.38,12.29,164.42,76.44,6.38,39.14,575.42,1.1,80.69,,,,,,
,,,35.57,15.72,7.98,14.34,140.83,68.37,7.12,40.27,476.15,1.19,83.42,,,,,,
,,,35.58,15.59,5.55,12.81,169.78,61.37,6.68,33.43,603.94,1.03,81.95,,,,,,
,,,35.6,17.14,8.15,14.0,164.56,72.27,6.05,42.76,443.24,0.97,82.88,,,,,,
,,,35.62,17.14,6.92,12.06,170.49,92.91,7.0,41.39,418.91,0.93,78.07,,,,,,
,,,35.63,15.17,6.81,12.09,133.18,72.25,6.12,32.17,574.06,0.98,70.95,,,,,,
,,,35.65,20.84,6.33,11.98,159.65,96.07,7.9,42.65,514.22,0.96,87.92,,,,,,
,,,35.67,17.53,6.37,12.77,152.83,75.26,6.39,37.05,555.46,0.87,83.25,,,,,,
,,,35.68,18.57,7.78,13.09,147.04,89.34,7.23,33.01,520.45,1.16,88.66,,,,,,
,,,35.7,19.87,7.82,11.57,136.25,93.09,6.87,39.19,627.98,1.0,90.98,,,,,,
,,,35.72,17.79,6.52,12.18,158.59,67.04,7.07,45.17,417.92,1.16,74.68,,,,,,
,,,35.73,15.92,6.86,13.77,170.99,96.91,5.45,34.25,509.35,1.02,68.62,,,,,,
,,,35.75,19.61,8.16,13.89,150.29,87.89,6.54,42.4,473.75,1.15,83.73,,,,,,
,,,35.77,20.66,7.08,14.98,181.33,78.94,6.6,40.22,467.94,1.02,78.98,,,,,,
,,,35.78,17.96,6.41,13.62,152.78,73.6,6.9,37.73,530.13,1.06,90.41,,,,,,
,,,35.8,19.34,7.03,13.0,146.83,74.6,6.68,42.52,477.85,0.94,77.68,,,,,,
,,,35.82,17.71,6.51,14.13,145.52,95.76,5.98,36.46,530.33,1.17,85.64,,,,,,
,,,35.83,19.82,6.91,13.12,164.36,81.45,6.23,38.8,509.59,1.12,83.66,,,,,,
,,,35.85,21.74,6.6,12.66,166.27,72.04,6.33,34.07,587.13,1.3,82.26,,,,,,
,,,35.87,16.98,7.64,11.9,165.36,73.7,7.47,36.97,487.28,0.95,87.89,,,,,,
,,,35.88,17.73,6.41,13.4,152.06,90.35,6.77,40.06,494.08,0.94,84.0,,,,,,
,,,35.9,19.76,7.77,11.16,167.07,81.42,7.51,39.76,551.28,1.13,70.1,,,,,,
,,,35.92,17.84,7.02,13.35,163.57,83.18,8.15,41.41,525.72,0.99,87.58,,,,,,
,,,35.93,17.78,6.55,12.77,168.33,63.38,7.17,36.31,503.98,0.92,75.95,,,,,,
,,,35.95,20.88,7.56,14.36,152.38,78.81,8.2,43.9,631.08,1.12,82.74,,,,,,
,,,35.97,18.39,6.2,12.69,151.71,90.76,6.94,32.77,581.24,1.17,87.91,,,,,,
,,,35.98,18.37,7.63,13.42,128.46,83.34,7.78,33.23,509.46,1.09,85.76,,,,,,
,,,36.0,18.28,7.83,13.39,166.25,83.3,6.07,27.92,579.8,1.19,76.13,,,,,,
,,,36.02,17.19,5.84,14.02,172.36,69.19,7.74,39.56,476.13,0.97,80.76,,,,,,
,,,36.03,18.77,7.69,13.73,151.18,68.71,9.58,34.24,462.85,1.12,93.09,,,,,,
,,,36.05,20.52,7.55,11.48,172.28,79.25,5.5,38.52,610.81,0.87,72.83,,,,,,
,,,36.07,18.01,9.09,13.27,172.71,95.7,7.92,37.34,453.72,1.04,64.61,,,,,,
,,,36.08,18.79,8.13,12.41,163.99,91.41,7.64,36.99,477.76,0.93,91.94,,,,,,
,,,36.1,16.98,8.24,10.86,170.42,76.36,7.2,41.22,579.28,0.94,88.23,,,,,,
,,,36.12,19.51,6.07,12.19,148.15,89.43,7.52,42.79,481.87,1.05,91.71,,,,,,
,,,36.13,20.3,8.66,13.52,144.58,91.57,6.06,39.16,508.47,0.98,91.3,,,,,,
,,,36.15,18.33,7.44,12.93,137.59,86.77,8.63,45.09,534.31,1.11,93.64,,,,,,
,,,36.17,18.94,7.25,14.32,171.06,73.05,6.36,38.9,429.77,1.13,79.25,,,,,,
,,,36.18,17.39,8.47,13.32,140.98,84.53,5.74,35.42,453.17,1.1,77.59,,,,,,
,,,36.2,16.58,7.2,13.07,180.11,73.57,6.88,30.82,453.64,1.19,82.8,,,,,,
,,,36.22,19.57,8.21,11.99,176.37,76.96,6.29,42.53,528.27,0.87,93.83,,,,,,
,,,36.23,22.75,6.33,13.05,172.42,87.97,7.0,40.32,475.6,0.98,87.48,,,,,,
,,,36.25,18.82,6.84,14.33,197.74,90.65,6.98,41.16,478.82,0.91,92.81,,,,,,
,,,36.27,20.15,8.37,14.59,159.34,81.85,7.34,32.87,470.98,1.11,75.73,,,,,,
,,,36.28,17.01,8.99,13.89,162.24,77.98,6.72,40.24,554.96,1.04,83.04,,,,,,
,,,36.3,20.29,7.45,13.85,157.96,80.5,7.91,38.24,441.84,1.02,77.99,,,,,,
,,,36.32,21.28,7.01,15.74,170.55,77.78,6.19,33.95,605.41,0.91,94.15,,,,,,
,,,36.33,22.28,7.36,13.99,172.62,76.46,6.41,35.2,486.73,0.99,69.7,,,,,,
,,,36.35,20.52,6.56,10.58,141.44,82.47,6.46,33.45,547.54,1.13,88.82,,,,,,
,,,36.37,20.75,7.51,11.97,190.75,73.66,6.02,42.24,490.09,1.23,84.42,,,,,,
,,,36.38,19.34,5.37,12.26,156.35,69.51,7.25,37.62,487.89,1.0,73.28,,,,,,
,,,36.4,19.01,7.74,12.03,191.35,71.27,6.51,41.56,490.34,1.29,76.78,,,,,,
,,,36.42,22.51,7.93,11.74,180.85,78.08,6.7,37.89,442.19,1.03,79.44,,,,,,
,,,36.43,19.38,6.76,13.44,159.01,89.55,7.76,36.51,467.97,1.02,87.5,,,,,,
,,,36.45,17.73,7.8,14.11,141.02,85.55,8.24,41.79,547.49,1.05,68.1,,,,,,
,,,36.47,18.68,7.71,13.62,166.51,99.03,5.6,34.94,502.7,0.99,80.78,,,,,,
,,,36.48,20.54,8.33,11.59,170.47,89.06,7.86,36.93,493.0,1.02,76.78,,,,,,
,,,36.5,20.76,7.01,11.63,135.91,80.29,6.2,41.82,494.34,1.0,72.28,,,,,,
,,,36.52,19.49,7.68,11.36,185.22,75.66,7.52,41.33,420.81,1.06,84.09,,,,,,
,,,36.53,17.15,8.3,14.32,141.65,77.1,8.14,35.56,511.5,1.09,89.97,,,,,,
,,,36.55,19.27,6.38,14.11,160.03,83.1,6.77,44.46,505.78,1.0,77.91,,,,,,
,,,36.57,16.18,9.53,13.18,157.21,84.69,7.85,32.82,460.93,1.0,75.95,,,,,,
,,,36.58,17.19,8.41,12.83,159.59,81.99,6.25,35.72,521.62,1.15,76.27,,,,,,
,,,36.6,19.12,7.47,16.23,154.84,76.46,6.6,38.32,576.99,1.22,76.36,,,,,,
,,,36.62,18.81,7.53,11.72,187.15,88.2,5.45,37.18,511.66,0.99,82.98,,,,,,
,,,36.63,17.39,7.53,13.02,188.89,74.57,7.56,43.5,533.38,1.17,99.34,,,,,,
,,,36.65,19.99,8.14,13.88,181.53,81.87,7.77,35.84,650.02,1.16,70.67,,,,,,
,,,36.67,18.08,7.7,14.73,136.63,81.3,8.04,41.81,556.99,1.17,90.87,,,,,,
,,,36.68,17.44,8.52,12.42,158.49,70.03,8.21,38.85,410.04,1.0,77.88,,,,,,
,,,36.7,17.1,7.9,12.47,178.63,77.08,7.61,32.65,558.26,0.92,82.61,,,,,,
,,,36.72,16.29,8.72,13.96,156.25,86.83,7.26,38.29,486.48,0.92,84.59,,,,,,
,,,36.73,18.96,7.56,14.59,159.08,101.18,6.02,38.32,526.17,1.03,69.71,,,,,,
,,,36.75,18.39,7.07,13.66,164.31,71.51,6.29,34.31,549.95,1.06,88.16,,,,,,
,,,36.77,18.25,7.6,14.24,145.14,77.16,7.75,34.03,538.46,1.19,81.6,,,,,,
,,,36.78,21.01,8.39,15.96,135.58,90.06,5.84,34.57,496.38,1.03,71.29,,,,,,
,,,36.8,20.59,8.84,12.86,167.48,78.61,6.65,37.34,522.76,1.01,90.48,,,,,,
,,,36.82,21.35,7.23,16.25,183.38,98.73,6.66,46.45,505.44,1.11,82.72,,,,,,
,,,36.83,18.12,8.78,12.64,167.64,65.32,7.44,36.39,514.63,1.08,95.23,,,,,,
,,,36.85,20.98,7.52,14.99,121.4,94.99,6.21,34.76,453.27,1.07,75.67,,,,,,
,,,36.87,24.45,7.01,12.86,163.93,95.15,6.09,37.4,546.42,1.11,64.66,,,,,,
,,,36.88,21.99,7.94,14.92,171.61,75.3,7.52,32.4,546.91,1.16,82.57,,,,,,
,,,36.9,19.97,7.21,14.62,150.37,87.01,7.32,29.23,534.82,1.2,83.15,,,,,,
,,,36.92,20.33,7.4,14.03,186.47,84.48,6.81,40.77,538.08,1.05,86.04,,,,,,
,,,36.93,20.76,6.57,15.73,180.44,82.6,5.62,35.89,523.03,1.0,82.25,,,,,,
,,,36.95,17.97,8.17,11.82,203.26,70.87,6.83,41.5,488.46,1.01,72.76,,,,,,
,,,36.97,21.49,7.39,14.71,171.43,91.34,7.34,38.16,498.06,1.05,99.0,,,,,,
,,,36.98,19.72,7.48,14.16,164.91,73.96,8.46,37.06,618.38,1.2,83.91,,,,,,
,,,37.0,19.27,7.57,15.9,147.62,64.82,7.46,39.47,527.24,1.13,85.51,,,,,,
,,,37.02,20.48,7.63,16.1,179.51,84.8,7.22,32.69,498.36,1.01,85.84,,,,,,
,,,37.03,20.24,7.67,14.11,146.6,78.53,6.19,29.01,531.58,0.97,83.61,,,,,,
,,,37.05,19.58,8.18,10.46,168.59,87.47,6.3,34.74,518.35,1.02,73.74,,,,,,
,,,37.07,21.46,7.69,14.77,169.54,78.97,7.04,34.24,503.59,1.15,82.69,,,,,,
,,,37.08,21.61,8.95,14.59,162.52,68.71,6.65,34.95,581.21,1.16,72.04,,,,,,
,,,37.1,17.38,6.96,14.51,140.85,73.76,6.84,35.5,553.53,1.16,79.12,,,,,,
,,,37.12,20.42,7.88,11.81,142.83,89.28,7.82,33.79,520.25,1.07,82.2,,,,,,
,,,37.13,22.59,7.27,12.78,162.03,74.99,6.56,36.68,565.96,1.1,84.23,,,,,,
,,,37.15,18.61,8.38,10.92,158.09,86.05,5.95,42.44,500.99,1.04,83.21,,,,,,
,,,37.17,19.52,8.42,14.87,179.56,69.98,7.89,31.97,450.76,1.18,71.13,,,,,,
,,,37.18,19.1,10.1,12.51,187.11,75.02,7.25,34.06,496.72,1.1,79.46,,,,,,
,,,37.2,18.49,6.51,12.37,150.18,84.45,8.78,40.98,446.61,1.22,66.57,,,,,,
,,,37.22,18.84,8.74,12.09,153.06,82.66,6.15,36.26,579.14,0.97,84.21,,,,,,
,,,37.23,19.52,7.44,12.93,145.94,71.94,6.84,36.14,528.85,1.18,83.21,,,,,,
,,,37.25,21.74,8.23,14.46,160.54,74.85,6.26,35.25,451.74,1.12,97.19,,,,,,
,,,37.27,20.65,7.95,13.41,171.98,69.93,7.85,32.05,508.28,1.13,87.99,,,,,,
,,,37.28,20.07,8.39,14.16,152.07,78.59,7.72,39.28,460.14,1.33,104.83,,,,,,
,,,37.3,18.57,8.07,10.92,149.02,77.14,7.0,34.39,581.2,0.91,94.33,,,,,,
,,,37.32,24.2,7.96,12.18,175.51,79.99,6.75,36.93,504.81,0.96,94.26,,,,,,
,,,37.33,23.12,6.02,14.3,168.68,73.19,7.16,35.19,554.22,1.17,99.82,,,,,,
,,,37.35,20.13,8.07,9.05,178.15,78.99,8.22,38.53,502.88,1.03,80.87,,,,,,
,,,37.37,18.56,8.48,12.81,150.7,74.68,6.8,35.77,454.8,1.14,70.25,,,,,,
,,,37.38,22.42,8.64,15.03,171.23,63.3,7.09,39.67,575.76,1.0,84.12,,,,,,
,,,37.4,20.53,7.83,13.11,151.89,77.31,6.82,35.71,449.51,1.09,91.57,,,,,,
,,,37.42,23.48,8.17,17.05,170.9,73.93,8.01,38.45,442.1,1.29,79.79,,,,,,
,,,37.43,20.91,8.72,15.69,178.5,76.65,7.29,33.32,528.06,1.23,79.54,,,,,,
,,,37.45,19.6,7.51,10.64,146.06,86.41,6.97,41.37,459.97,0.99,73.49,,,,,,
,,,37.47,22.7,9.36,13.37,209.08,74.95,6.94,22.63,518.38,0.9,78.31,,,,,,
,,,37.48,19.78,9.19,12.87,161.7,70.98,7.22,35.09,518.87,1.17,98.24,,,,,,
,,,37.5,17.18,7.65,14.76,158.52,69.08,8.06,38.3,521.84,0.94,83.72,,,,,,
,,,37.52,20.23,6.42,15.97,169.01,81.39,5.54,36.92,513.0,1.14,75.67,,,,,,
,,,37.53,18.22,7.78,16.63,193.91,88.11,6.38,40.83,513.07,1.34,93.9,,,,,,
,,,37.55,21.14,8.77,14.65,186.23,80.47,6.33,36.6,460.73,1.17,75.64,,,,,,
,,,37.57,18.95,7.75,11.65,158.53,75.27,7.54,35.29,475.69,1.15,75.54,,,,,,
,,,37.58,16.66,7.03,11.14,178.19,81.79,8.22,37.35,582.51,1.11,91.09,,,,,,
,,,37.6,19.19,9.25,13.62,160.12,70.13,7.63,32.08,492.08,1.16,70.26,,,,,,
,,,37.62,20.59,9.04,16.79,185.91,86.8,7.49,42.7,583.72,1.14,78.48,,,,,,
,,,37.63,18.25,8.04,16.9,176.38,89.0,5.39,40.49,564.71,0.96,94.63,,,,,,
,,,37.65,17.0,9.28,15.72,164.48,74.67,7.12,39.0,531.01,1.1,69.36,,,,,,
,,,37.67,18.28,9.06,17.21,168.97,75.05,6.85,34.22,609.16,1.26,81.47,,,,,,
,,,37.68,19.02,8.09,14.24,166.34,88.86,6.22,42.01,564.9,1.21,89.91,,,,,,
,,,37.7,18.65,8.15,14.08,159.07,74.01,6.8,35.38,475.66,1.07,76.47,,,,,,
,,,37.72,18.69,7.8,18.56,161.17,100.29,7.55,35.11,522.62,1.2,76.8,,,,,,
,,,37.73,19.5,8.91,13.45,198.49,77.19,7.28,38.39,580.79,1.25,82.99,,,,,,
,,,37.75,17.43,7.78,16.29,159.74,78.33,7.39,39.53,508.24,1.16,96.51,,,,,,
,,,37.77,13.45,8.39,12.56,167.09,75.25,7.11,42.78,612.16,1.1,76.03,,,,,,
,,,37.78,19.81,8.25,13.6,159.63,87.83,6.22,41.28,507.97,1.18,85.68,,,,,,
,,,37.8,22.14,7.32,16.77,173.74,82.33,8.46,36.95,487.14,1.15,96.29,,,,,,
,,,37.82,18.14,8.67,12.64,150.97,83.13,6.31,39.15,497.87,0.96,76.79,,,,,,
,,,37.83,20.54,7.93,15.77,169.44,82.04,8.5,39.68,590.54,1.18,94.51,,,,,,
,,,37.85,20.35,8.54,15.72,163.13,71.6,7.88,32.4,420.62,1.19,86.22,,,,,,
,,,37.87,19.6,8.75,16.73,146.93,85.56,7.68,35.15,521.33,1.19,81.37,,,,,,
,,,37.88,18.3,7.95,15.62,166.23,74.08,6.89,32.14,525.58,0.97,85.47,,,,,,
,,,37.9,18.17,8.86,12.53,147.67,79.44,7.24,33.38,399.66,0.98,83.02,,,,,,
,,,37.92,18.86,8.85,15.66,155.39,86.96,8.69,40.44,480.73,1.16,88.46,,,,,,
,,,37.93,17.88,8.63,16.17,112.31,66.51,7.01,37.22,531.72,1.25,88.08,,,,,,
,,,37.95,21.69,9.02,15.96,160.88,81.69,8.28,33.57,474.69,1.08,72.33,,,,,,
,,,37.97,18.87,8.67,15.06,158.7,83.92,7.3,39.48,549.63,0.89,82.78,,,,,,
,,,37.98,20.15,7.51,16.95,171.25,81.66,6.12,38.25,474.99,1.21,63.17,,,,,,
,,,38.0,22.15,7.1,17.28,158.95,70.52,6.74,36.63,593.64,1.06,82.81,,,,,,
,,,38.02,19.28,7.38,13.49,167.35,86.44,7.81,39.51,536.34,1.22,84.19,,,,,,
,,,38.03,23.34,8.72,14.23,200.94,86.56,7.45,32.89,563.86,1.09,73.34,,,,,,
,,,38.05,20.69,8.04,12.18,147.08,90.75,6.67,37.89,495.77,1.07,90.52,,,,,,
,,,38.07,17.4,9.41,17.67,201.68,86.49,6.85,37.06,516.5,1.1,88.05,,,,,,
,,,38.08,15.7,6.32,16.41,150.28,95.87,6.94,38.88,509.67,1.07,100.93,,,,,,
,,,38.1,18.99,7.47,17.12,177.98,88.69,7.27,37.78,494.18,1.13,71.9,,,,,,
,,,38.12,24.9,6.45,15.99,167.12,86.35,8.04,33.68,537.66,1.15,80.87,,,,,,
,,,38.13,25.37,7.8,15.69,160.85,91.61,7.79,38.58,490.11,0.88,80.53,,,,,,
,,,38.15,16.73,6.7,16.75,168.2,60.97,6.73,38.78,583.66,1.32,82.98,,,,,,
,,,38.17,15.66,9.18,17.02,137.56,77.93,8.16,27.69,617.71,1.15,77.47,,,,,,
,,,38.18,16.04,8.15,15.69,184.64,67.74,7.58,30.47,569.31,1.1,80.4,,,,,,
,,,38.2,18.04,9.37,17.34,151.42,74.82,6.55,38.97,543.55,1.13,68.97,,,,,,
,,,38.22,17.86,7.9,16.72,165.87,91.71,7.23,34.03,511.34,1.03,74.19,,,,,,
,,,38.23,17.63,8.27,17.24,185.11,91.71,7.58,31.27,499.76,1.19,90.23,,,,,,
,,,38.25,20.27,7.83,14.85,150.38,87.75,7.28,37.83,521.77,1.21,89.23,,,,,,
